name,main_category,sub_category,ratings,no_of_ratings,discount_price,actual_price,discount_pct
Chidakash Unisex Cotton Other Pyjama (Pack of 1) (75842_White_9 Meter),stores,Amazon Fashion,4.3,162.0,107.0,299.0,64.21
ZAVERI PEARLS Turquoise Blue Evil Eye & Butterfly Contemporary Charm Bracelet For Women-ZPFK14800,stores,Amazon Fashion,1.5,2.0,199.0,1495.0,86.69
TriPole Walker Rucksack,stores,Amazon Fashion,4.4,838.0,2142.0,3499.0,38.78
"SYSKA B22D LED Bulb SSK-SRL - 9W, Pack of 2 (Cool Day Light)",stores,Amazon Fashion,4.1,3837.0,160.0,718.0,77.72
Veirdo® Women's Oversized Printed t-Shirt,stores,Amazon Fashion,4.1,41.0,407.0,1194.0,65.91
KAYU™ Boys Cotton Solid Regular Fit Capri 3/4th Pants {Pack of 3},stores,Amazon Fashion,0.0,0.0,1249.0,1299.0,3.85
"Diligent-We Care For Your Life® 3Ply Non-Woven Ultrasonically Sealed With Nose Pin and Soft Earloop Disposable FDA,ISO,WH...",stores,Amazon Fashion,4.0,1468.0,165.0,349.0,52.72
BATA Men's New Thar Sandal,stores,Amazon Fashion,4.1,463.0,620.0,899.0,31.03
"Memoir Copper health benificial Immune System Protection and Healing All Known Viruses, Cold, Flu Defence and Enhanced Rec...",stores,Amazon Fashion,3.8,124.0,249.0,799.0,68.84
Zoop Analog Multicolor Dial Unisex-Child Watch-C4048PP43/NPC4048PP43,stores,Amazon Fashion,4.3,42.0,1045.0,1045.0,0.0
HARI MADHAV DESIGN Women's Nylon Net Embroidered Dupatta,stores,Amazon Fashion,4.3,1864.0,330.0,699.0,52.79
"Amazon Brand - Solimo Plastic Cloth Hanger for Wardrobe, Set of 12, Black",stores,Amazon Fashion,4.2,1933.0,269.0,600.0,55.17
Red Chief Casual Genuine Leather Sneakers for Men RC3504,stores,Amazon Fashion,3.8,2740.0,1848.0,3999.0,53.79
KRYSTALZ Men Cuban Link Necklace Iced Out 13MM Bling Diamond Chain Miami Hip Hop Jewelry,stores,Amazon Fashion,0.0,0.0,1599.0,3999.0,60.02
HIT Crawling Insect Killer – Cockroach Killer Spray (320ml) | Instant Kill | Deep-Reach Nozzle | Fresh Fragrance,stores,Amazon Fashion,4.3,2000.0,204.0,204.0,0.0
Ronzgin Women's Regular Fit Palazzo,stores,Amazon Fashion,3.6,492.0,389.0,999.0,61.06
Casio Analog Silver Dial Women's Watch-LTP-VT01D-7BUDF (A1625),stores,Amazon Fashion,4.7,60.0,2599.0,3795.0,31.52
KAYU™ Boys Cotton Solid Regular Fit Capri 3/4th Pants {Pack of 5},stores,Amazon Fashion,0.0,0.0,1849.0,1949.0,5.13
Bersache Chappal for Men Casual Slippers FILP-Flops for Men(Grey) ORI-1904,stores,Amazon Fashion,0.0,0.0,299.0,499.0,40.08
"MOXWARE Modular BPA Free Plastic Mixing and Serving Bowls Set for Cereal, Salad, Rice, Soup, Pasta, Snack, Dishwasher & Mi...",stores,Amazon Fashion,4.3,904.0,299.0,598.0,50.0
Quarya Baby Girl Hairband Headband Elastic Lace Hair Wrap with Cartoon Figure Bow For Kids Toddlers Hair Accessories Multi...,stores,Amazon Fashion,4.0,33.0,299.0,400.0,25.25
Sidhidata Women's Sequence Work Georgette Saree With Blouse Piece (Parineeti Sequence),stores,Amazon Fashion,3.3,71.0,999.0,2999.0,66.69
"Bio Toxin Organic No Need to Add Water Ready Mix Spray with Neem Oil and Karanjia Oil for Pest and Fungus Control (500 ml,...",stores,Amazon Fashion,3.9,1955.0,377.0,650.0,42.0
Roycee Vegan Leather Watch Strap Size 24mm (9670224),stores,Amazon Fashion,4.0,47.0,239.0,299.0,20.07
TOOBA Women Clutch,stores,Amazon Fashion,3.7,406.0,703.0,4999.0,85.94
Zaveri Pearls Multicolor Meenakari Peacock Inspired Cresent Hoop Earrings For Women-ZPFK14626,stores,Amazon Fashion,3.2,5.0,385.0,2750.0,86.0
"Beardo Ball Sack Spray For Fresh, Clean and Dry Balls | Intimate Hygiene Body Spray for Men; Prevents Odor, itch | Strictl...",stores,Amazon Fashion,4.0,425.0,299.0,399.0,25.06
"Arctic Hunter Anti-theft Laptop abckpack with Customs Lock and Separate Small packet,Semi-Hard Gaming Bag for 15.6 inch La...",stores,Amazon Fashion,4.8,13.0,3799.0,7999.0,52.51
KAYU™ Boys Cotton Solid Regular Fit Capri 3/4th Pants {Pack of 4},stores,Amazon Fashion,0.0,0.0,1599.0,1649.0,3.03
"Biotique Onion Black Seed Hair Oil for Silky and Strong Hair, 200ml | Controls Hair Fall, Promotes Growth",stores,Amazon Fashion,4.0,1139.0,237.0,330.0,28.18
Baby Girl Regular Frock Pack of 4,stores,Amazon Fashion,3.0,1.0,495.0,899.0,44.94
Tooba Women's Clutch,stores,Amazon Fashion,4.0,905.0,295.0,4999.0,94.1
pass pass Sunglasses & Pink Analogue Watch for Baby Kids Combo 3 to 8 yrs (Pack-2),stores,Amazon Fashion,3.3,129.0,235.0,599.0,60.77
FIBO STEEL Yin Yang Pendant Necklace for Men Women (22-Inches) -Set of 2 Pieces,stores,Amazon Fashion,3.7,1855.0,400.0,1199.0,66.64
Kuber Industries Underbed Rectangular Non Woven Storage Bag|Storage Organiser|Blanket Cover| Set of 3 (Beige),stores,Amazon Fashion,3.7,3437.0,358.0,998.0,64.13
"NISUN Outdoor Tactical Waist Belt Bag, Molle Belt Waist Pouch Security Purse for Sports, Hiking, Camping, Traveling. (Black)",stores,Amazon Fashion,3.9,178.0,399.0,1499.0,73.38
Neeman's Cotton Classic Sneakers for Men | Comfortable and Sustainable Lace Up Casual Shoes for Boys,stores,Amazon Fashion,3.6,1246.0,1649.0,2999.0,45.02
PCI 5 Piece Mouse Trap Non-Toxic Glue Pad Safe for Pets and Children,stores,Amazon Fashion,3.9,4808.0,175.0,399.0,56.14
Fossil Everett Analog Grey Dial Men's Watch-FS5799,stores,Amazon Fashion,4.2,59.0,6872.0,12495.0,45.0
"Beadsnfashion Glass Seed Multi Color Beads For Jewellery Making, Embroidery & Crafts Diy Kit, Size 11/0 (Pack Of 15 Colors)",stores,Amazon Fashion,3.9,243.0,349.0,599.0,41.74
KAYU™ Boys Cotton Solid Regular Fit Capri 3/4th Pants {Pack of 5},stores,Amazon Fashion,0.0,0.0,1849.0,1949.0,5.13
"V-Guard Crystal Plus Smart TV Stabilizer with Digital Display for 140 cm (55"") TV + Set Top Box + Home Theatre System/Gami...",stores,Amazon Fashion,4.4,6392.0,3215.0,3750.0,14.27
ANNI DESIGNER Women's Raniyal Georgette Saree With Blouse Piece,stores,Amazon Fashion,3.3,6115.0,269.0,2499.0,89.24
BD WEAVES Cotton Tote Bag Plain - Reusable 100% Eco-Friendly- Natural (Pack of 4),stores,Amazon Fashion,4.0,93.0,399.0,2299.0,82.64
DREALEX Classy Casual Analog Women's Watch (Teal),stores,Amazon Fashion,3.1,14.0,249.0,899.0,72.3
T TECLUSIVE Luxury Magnetic Loop Metal Chain Strap Compatible for Amazfit Watch | Adjustable Magnetic Band,stores,Amazon Fashion,4.1,10.0,499.0,1499.0,66.71
KAYU™ Boys Snowfall Solid Regular Fit Full Sleeves T-Shirts {Pack of 4},stores,Amazon Fashion,0.0,0.0,1125.0,1175.0,4.26
"HealthVit Kozicare Skin Lightening Soap, 75g (Pack of 6) Sunscreen Protection Keeps Skin Young and Moisturized Contains Go...",stores,Amazon Fashion,3.6,3137.0,468.0,600.0,22.0
Daniel Klein Analog Silver Dial Women's Watch-DK11430-7,stores,Amazon Fashion,4.1,31.0,2394.0,5700.0,58.0
Heart Magnetic Couple Bracelets for Women Pendant Man Bracelets Couple Friendship Bracelets for Men Women Jewelry Four lan...,stores,Amazon Fashion,5.0,2.0,245.0,1299.0,81.14
Lavie Women's Moritz Quilted Flap Over Sling Bag | Ladies Purse Handbag | Crossbody Detachable Sling Strap,stores,Amazon Fashion,4.2,330.0,1018.0,3999.0,74.54
Fancydresswale Superhero Mask for Kids birthday party flavour,stores,Amazon Fashion,4.2,471.0,299.0,599.0,50.08
"Cottonansh Women's Padded Wire Free Cotton Seamless Cup Bra Pads - Pack of 3 (Black,White,Brown, Free Size)",stores,Amazon Fashion,3.4,424.0,142.98,499.0,71.35
Voylla Traditional Oxidised Silver Plating Brass Oxidized Round shaped Beaded Dangle & Drop Earrings for Women and Girls,stores,Amazon Fashion,3.9,132.0,216.0,449.0,51.89
"Nivea Women Face Wash For Sensitive Skin, Milk Delights Rose, 100 ml",stores,Amazon Fashion,4.2,4031.0,96.0,225.0,57.33
BUCKETLIST® Wrist Watch Storage Box Display Case Organizer of Faux Leather Finish with Glass Window 6 Slot 30x8x11 cm,stores,Amazon Fashion,4.2,75.0,799.0,1999.0,60.03
"Contacts Canvas Splash-Proof Laptop Messenger Bag for up to 15.6"" Laptop/Mac with Genuine Leather Trim | Laptop Sleeve Sli...",stores,Amazon Fashion,4.0,232.0,1995.0,9999.0,80.05
DEIN KLEIDER Polyester Sling Cross Body Travel Office Business Messenger one Side Shoulder Bag for Men and Women,stores,Amazon Fashion,3.9,546.0,469.0,1699.0,72.4
ANNI DESIGNER Women's Cotton Blend Straight Embroidered Kurta with Pant & Dupatta (Shift),stores,Amazon Fashion,3.4,1162.0,679.0,2599.0,73.87
KAYU™ Boys Cotton Solid Regular Fit Capri 3/4th Pants {Pack of 5},stores,Amazon Fashion,0.0,0.0,1849.0,1949.0,5.13
ARRAY Platinum 4 Bar Stainless Steel Folding Towel Hanging Holder Shelf Rack Organizer Portable Stand Long with Chrome Fin...,stores,Amazon Fashion,4.0,872.0,339.0,699.0,51.5
EvogirlHair Rubber Bands Clear Black Elastic Hair Ties Toddlers Ponytail Holder Stretchable Cotton Hair Ties Band for Gir...,stores,Amazon Fashion,3.4,157.0,199.0,399.0,50.13
crispy Digital Men's Watch (Black Dial Colored Strap),stores,Amazon Fashion,3.7,14.0,298.0,999.0,70.17
Sichumaria Sun Hat  for Women Wide Brim Sun Visor Cap UV Protection Caps for Summer  Women Stylish.,stores,Amazon Fashion,3.6,112.0,478.0,999.0,52.15
"Syga PU Leather Mini Zipper Wallet for Women, Black - Checked Pattern",stores,Amazon Fashion,4.2,297.0,349.0,1199.0,70.89
"GUSTAVE® Chest Bag for Men Women with Adjustable Strap, Waterproof Waist Bag Fanny Pack for Outdoor Running Hiking Walking...",stores,Amazon Fashion,4.5,219.0,588.0,738.0,20.33
Vogue Hair Accessories Soft Knot Woollen Knitted Warm Head Band Head Wrap Hairband Ear Warmer Hair Accessories for Winters,stores,Amazon Fashion,4.0,511.0,312.0,999.0,68.77
WAVEX Car Shampoo Extreme Wash 5Ltr,stores,Amazon Fashion,4.3,1259.0,952.0,1250.0,23.84
Niren Enterprise Bullfinch Floral Printed Modal Baby Frock for Kids Dress,stores,Amazon Fashion,5.0,1.0,499.0,1999.0,75.04
Sonata Analog White Dial Women's Watch-8164WL04,stores,Amazon Fashion,4.5,4.0,1599.0,1599.0,0.0
Bata mens NU DRIVER Black Sneaker - 8 UK (8526821),stores,Amazon Fashion,3.1,170.0,413.0,599.0,31.05
KAYU™ Boys Cotton Solid Regular Fit Capri 3/4th Pants {Pack of 2},stores,Amazon Fashion,0.0,0.0,849.0,899.0,5.56
"Forer Women's Face Hair Remover Epilator for women Machine for Upper Lip, Chin, Eyebrow",stores,Amazon Fashion,3.7,1195.0,380.0,999.0,61.96
YouBella Rose Gold Gold Plated Stylish Butterfly Chain for Women (YBNK_5658),stores,Amazon Fashion,3.4,226.0,248.0,1999.0,87.59
Miss Ethnik Women's Pista Faux Georgette Semi Stitched Top With Unstitched Santoon Bottom and Nazmin Dupatta Embroidered S...,stores,Amazon Fashion,3.3,49.0,1503.0,5329.0,71.8
"Bizarre Vogue Cute Small Cat Style Backpack for Girls (Black,BV1215)",stores,Amazon Fashion,4.0,720.0,359.0,1499.0,76.05
Titan Viva Analog Rose Gold Dial Women's Watch-2606WM05 / 2606WM05,stores,Amazon Fashion,4.3,122.0,4195.0,4195.0,0.0
"Futura Hard Anodised Roti Tava 26cm, 4.88mm Thick Induction Compatible",stores,Amazon Fashion,4.3,1208.0,1199.0,1210.0,0.91
Mahi Rudraksh Mala Long Chain for Men (PACN1100216PR),stores,Amazon Fashion,3.3,159.0,277.0,1399.0,80.2
Okami GoPack Luxe Anti-Theft Laptop Backpack with USB Fast Charging,stores,Amazon Fashion,4.5,657.0,3399.0,3499.0,2.86
QUXIANG 4 Pairs Pasties Women Nipple Covers Reusable Adhesive Silicone Nippleless Covers (2 Round+2 Flower),stores,Amazon Fashion,4.4,8145.0,375.0,499.0,24.85
"Bioderma Sebium Hydra Ultra-Moisturizer- For Dry and Acne Prone Skin, 40ml",stores,Amazon Fashion,4.3,509.0,1195.0,1195.0,0.0
"TRASE Women's Flip-Flops & Slippers | Doctor Ortho Comfortable Chappal for Women & Girls | Light weight, Soft Footbed, Com...",stores,Amazon Fashion,3.9,957.0,599.0,1199.0,50.04
Casio Edifice Stopwatch Men's Chronograph EFR-539BK-1AVUDF (EX187),stores,Amazon Fashion,3.9,329.0,11299.0,13995.0,19.26
KAYU™ Boys Cotton Solid Regular Fit Capri 3/4th Pants {Pack of 4},stores,Amazon Fashion,0.0,0.0,1599.0,1649.0,3.03
YouBella Jewellery Celebrity Inspired Adjustable Kamarband Waist Belt for Women/Girls (YB_Belt_62) (Black),stores,Amazon Fashion,4.3,7.0,314.0,1299.0,75.83
"Namyaa Natural Lip Serum/Balm/Lightener/Moisturizer For Lip Lightening/Brightening/Toning/Moisturizing, 30 g",stores,Amazon Fashion,3.8,6018.0,173.0,240.0,27.92
TEC TAVAKKAL RFID Blocking 13 Slot Leather Zipper Credit Card Holder Wallet for Men & Women (Black),stores,Amazon Fashion,4.4,455.0,398.0,1100.0,63.82
Nammababy Unisex-Child Loose Fit Track Pants,stores,Amazon Fashion,3.8,1036.0,699.0,1999.0,65.03
Shoe Mistri Black Shoe Renovator Miniature -25 Ml,stores,Amazon Fashion,3.3,552.0,149.0,149.0,0.0
MM WILL CARE - WE WILL CARE YOUR PRODUCTS AIR Bubble Packing ROLL (1FT X 160FT (50 MTR)),stores,Amazon Fashion,4.2,1711.0,219.0,730.0,70.0
FCUK Analog White Dial Men's Watch-FC179W.2,stores,Amazon Fashion,3.0,2.0,1399.0,3499.0,60.02
DARSHRAJ JEWELLERS 925 Sterling Silver 4 Ball Single layer In Black Thread Handmade Baby Nazariya For Baby Boy | Girls | b...,stores,Amazon Fashion,3.9,121.0,345.0,999.0,65.47
"NFI essentials PU Floral Print Makeup Pouch for Women, Stylish Pouches for Makeup Accessories & Travel Organiser, Cosmetic...",stores,Amazon Fashion,3.8,341.0,299.0,999.0,70.07
Nakoda Women Magnet Strap Girls Women All Diamond Magnetic Chain Analog,stores,Amazon Fashion,3.5,6.0,129.0,999.0,87.09
Yellow Chimes Stud Earrings for Women Multicolor Swiss AAA Zircons Bouquet Earrings 18K Rose Gold Plated Studs Earrings fo...,stores,Amazon Fashion,4.0,160.0,449.0,3375.0,86.7
"Hawkins 4 Litre Deep Kadhai, Triply Stainless Steel Kadai with Glass Lid, Flat Bottom Induction Kadhai, Big Kadai, Silver...",stores,Amazon Fashion,4.4,19791.0,2294.0,2890.0,20.62
"NOVEX Disney 16 Inch Original Frozen Kids Backpack Trolley Bag with 2 Wheel (Turquoise, 16"") / Kids Backpack / Kids School...",stores,Amazon Fashion,0.0,0.0,1699.0,1999.0,15.01
ITSYOR Baby Girl's Knee Length Comfortable Square Neck Multi-Color Frock (Pack of 4),stores,Amazon Fashion,3.7,288.0,329.0,999.0,67.07
The Sole Care Orthotic Shoe Insoles For Men & Women|Memory Foam Inserts For Daily Use|Provides Excellent Shock Absorption ...,stores,Amazon Fashion,4.0,58.0,549.0,800.0,31.37
KAYU™ Boys Cotton Solid Regular Fit Capri 3/4th Pants {Pack of 4},stores,Amazon Fashion,0.0,0.0,1599.0,1649.0,3.03
"Amazon Brand - Solimo Stainless Steel Idli Cum Modak Maker with Glass lid, Induction base (20cm, 3L)",stores,Amazon Fashion,4.1,743.0,899.0,1800.0,50.06
YouBella Jewellery Stainless Steel Rings Combo for Men and Boys,stores,Amazon Fashion,4.3,7.0,219.0,999.0,78.08
DOUBLERUN 9012_3D Glass Date Display Dial Leather Belt Analog Watch - for Men,stores,Amazon Fashion,5.0,1.0,299.0,1499.0,80.05
"Supersox Men's Cotton Socks, Men's Running Socks Low Cut Striped Design Sneaker Length Socks (Multicolor, Free Size) Pack ...",stores,Amazon Fashion,4.5,52.0,249.0,599.0,58.43
Government of India Keychain Blue Rope Id Tag Long Fabric Keychain Lanyard Govt,stores,Amazon Fashion,4.3,29.0,169.0,499.0,66.13
Amazon Brand - Eden & Ivy Women's Shopping Bag,stores,Amazon Fashion,4.0,925.0,689.0,1999.0,65.53
"Usha EI 3710 Heavy Weight 1000-Watt Dry Iron with Golden American Heritage Soleplate, 1.75 Kg(White)",stores,Amazon Fashion,4.3,4172.0,1156.0,1599.0,27.7
Candere By Kalyan Jewellers 24k (999) 2 gm Yellow Gold Coin,stores,Amazon Fashion,4.6,486.0,13181.0,13871.0,4.97
Urbano Plus Men's Regular Fit Solid Jeans Stretchable,stores,Amazon Fashion,3.8,576.0,651.0,1399.0,53.47
Acnos Black Dial Black Rubber Belt Analogue MT Watch for Men's and Boy's Pack of - 1 (MT-111),stores,Amazon Fashion,3.7,126.0,315.0,1999.0,84.24
"SOFTSPUN Microfiber Cleaning Small Wipes, 20x30cms 4pcs Towel Set 340GSM Multi-color! Highly Absorbent Lint and Streak Fre...",stores,Amazon Fashion,4.0,627.0,191.0,399.0,52.13
Urban Tribe Amigo Backpack 15.6 Inch| Water Repellent |31 litres | Laptop Backpack for Men and Women,stores,Amazon Fashion,4.0,604.0,1759.0,3299.0,46.68
TRASE Revel-II Comfortable Stylish Sneakers for Women & Girls,stores,Amazon Fashion,3.8,116.0,599.0,1799.0,66.7
KAYU™ Boys Cotton Solid Regular Fit Capri 3/4th Pants {Pack of 4},stores,Amazon Fashion,0.0,0.0,1599.0,1649.0,3.03
Amazon Brand - House & Shields Men's Slim Jeans,stores,Amazon Fashion,3.7,1654.0,482.05,2499.0,80.71
Clara Made with Swarovski Zirconia BIS Hallmarked 92.5 Sterling Silver Platinum Plated Mia Solitaire Earring Gift For Wome...,stores,Amazon Fashion,4.3,286.0,2179.0,4598.0,52.61
"Unitedlys® Bamboo Skewers Sticks | Barbeque Stick for, Microwave Oven and Pan |BBQ Skewer Kabab Stick |Barbeque Grill Wood...",stores,Amazon Fashion,4.2,771.0,217.0,299.0,27.42
"19MM Vintage Silicon Watch Strap Compatible for BOAT STORM, NOISE COLORFIT PRO 2/ PRO 2 OXY; COLORFIT PULSE/BEAT",stores,Amazon Fashion,0.0,0.0,349.0,499.0,30.06
"EzLife - TSA Approved 3 Digit Flexible Cable Luggage Locks, Re-settable Keyless Lock for Gym Locker, Backpack (Multicolor)...",stores,Amazon Fashion,3.9,11.0,749.0,1199.0,37.53
Sparx Mens Sm-614 Running Shoe,stores,Amazon Fashion,4.0,540.0,874.0,1249.0,30.02
Lukzer 1 Pc Automatic 360 ° Rotating Adjustable Round 3 Arm Lawn Water Sprinkler for Watering Garden Plants/Pipe Hose Irri...,stores,Amazon Fashion,3.8,979.0,450.0,699.0,35.62
JAZAA Bucket Hat for Women Men Teens Reversible Summer Beach Sun Hat Packable Fisherman Cap for Travel Outdoor Hiking,stores,Amazon Fashion,4.0,77.0,297.0,599.0,50.42
"Vogue Hair Accessories Women's Printed Nylon Fabric Knot Metal Hairband for Women, Pack of 1 - Black",stores,Amazon Fashion,4.0,705.0,279.0,999.0,72.07
SWADESI STUFF New Combo of Square Dial Black and White Silicone Strap ADDI Stylish Designer Analog Watch - for Boys & Men,stores,Amazon Fashion,3.5,115.0,329.0,1499.0,78.05
"Vicco Turmeric Skin Cream, 70G",stores,Amazon Fashion,4.4,1158.0,243.0,245.0,0.82
DOCTOR EXTRA SOFT Women's Ortho Care House Flip-Flop Slipper D-30,stores,Amazon Fashion,4.1,827.0,399.0,999.0,60.06
KAYU™ Boys Cotton Solid Regular Fit Capri 3/4th Pants {Pack of 5},stores,Amazon Fashion,0.0,0.0,1849.0,1949.0,5.13
Harpa Women Round Neck Solid Top,stores,Amazon Fashion,3.9,1425.0,382.0,1199.0,68.14
"Amazon Brand - Solimo Handmade Black Extra-Wide-Tooth Pocket Comb, 6 cm x 16 cm",stores,Amazon Fashion,4.3,376.0,115.0,460.0,75.0
GIVA 925 Sterling Silver Anushka Sharma Golden Blooming Flower Stud Earrings| Studs to Gift Women & Girls | With Certifica...,stores,Amazon Fashion,3.8,9.0,1424.0,2998.0,52.5
"kamiliant Harrier Spinner Polypropylene (PP) 3 Pc Set Crimson Red Hard Luggage Small, Medium & Large (56 Cm+68Cm+78Cm)",stores,Amazon Fashion,4.5,10.0,8199.0,29250.0,71.97
LOUIS DEVIN Stainless Steel Chain Analog Wrist Watch for Women (Black/Blue/Pink dial) | L158,stores,Amazon Fashion,5.0,2.0,299.0,1999.0,85.04
Emosis Men's Faux Leather Slipper - Flat Chappal cum Thong Sandal - For Daily Use Outdoor Indoor Formal Office Home Ethnic...,stores,Amazon Fashion,3.5,204.0,349.0,999.0,65.07
"Volo flexible Hose Extension with 2 Modes Water Saving,Faucet for Kitchen Sink ,Water Faucet Sprayer , Flexible Tap Extens...",stores,Amazon Fashion,3.5,618.0,337.0,480.0,29.79
Van Heusen Men Formal Shirt,stores,Amazon Fashion,4.0,3704.0,949.0,1899.0,50.03
shree balaji Girl's Multicolor Flower Gracious Tiara/Crown Head Wrap,stores,Amazon Fashion,4.0,204.0,289.0,599.0,51.75
Indian Gardens Bone Meal Organic Fertilizer For Plants - 1 Kg,stores,Amazon Fashion,4.0,1304.0,159.0,1249.0,87.27
Matrix Duet Signature Cut Glass Analog Wrist Watch (Pack of 2),stores,Amazon Fashion,4.3,6.0,399.0,3998.0,90.02
KAYU™ Boys Snowfall Solid Regular Fit Full Sleeves T-Shirts {Pack of 2},stores,Amazon Fashion,0.0,0.0,649.0,699.0,7.15
Alphanic Gold Potli Wristlets Ethnic Potli For Women's | Designer Rajasthani Style Royal Clutch Silk Batwa | Zari Work Pot...,stores,Amazon Fashion,3.5,10.0,230.0,500.0,54.0
SOURBH Women's Fancy Cotton Blend Tropical Floral Printed Saree with Blouse Piece,stores,Amazon Fashion,3.4,1561.0,429.0,2699.0,84.11
FUNDAY FASHION Women's Self-design Regular Jacket,stores,Amazon Fashion,3.8,9473.0,299.0,1499.0,80.05
"Havells Efficiencia Neo 1200mm BLDC Motor with remote Ceiling Fan (Elegant White), 26 Watt, Winner of “National Energy Con...",stores,Amazon Fashion,4.0,2646.0,3298.0,3965.0,16.82
CRESTELLO Analog Men's Watch (Dial Colored Strap),stores,Amazon Fashion,3.8,64.0,336.0,2399.0,85.99
"BONIRY no tie shoelaces for Adults Stretch Silicone Elastic laces No Tie Silicone tireless, kids shoe laces,black shoe lac...",stores,Amazon Fashion,3.7,98.0,299.0,999.0,70.07
"Genie Florentine Trolley Bag Large Size, 79 cms Cyan Printed Hard Side Travel Bag for Women, 8 Wheel Luggage Suitcase for ...",stores,Amazon Fashion,3.7,39.0,4102.0,13659.0,69.97
"The Tribe Concepts Face Brightening Daily Cleanser, 3-In-1 Cleanser, Scrub & Mask, Instant Brightening Glow And Tan Remova...",stores,Amazon Fashion,3.9,1797.0,439.0,549.0,20.04
Pisara Women's Crepe Printed Patiyala Salwar Suit Dress Material(Combo Pack of 2),stores,Amazon Fashion,3.3,119.0,499.0,2699.0,81.51
Zaveri Pearls Wine Beads Drop Traditional Kundan Jhumki Earring For Women-ZPFK13785,stores,Amazon Fashion,4.1,67.0,449.0,2495.0,82.0
CRESTELLO Stainless Steel Chain Analog Wrist Watch for Men (Blue/Black/Silver Dial) | CR-G021,stores,Amazon Fashion,3.6,4.0,329.0,1999.0,83.54
Flat 6% off at checkout||Skechers E-Gift Card,stores,Amazon Fashion,4.2,24.0,500.0,10000.0,95.0
PACKNBUY Diaper Bag for Mothers Stylish Big Size Spacious Blue,stores,Amazon Fashion,4.3,175.0,1439.0,4500.0,68.02
